layout_name,input_count,average_remaining_candidates,weighted_unique_share,max_remaining_candidates
evolved_rank_9,8,1.216660788772196,0.8476487487067937,3
evolved_rank_9,9,1.216660571012809,0.8476489664661809,3
evolved_rank_9,10,1.216660571012809,0.8476489664661809,3
evolved_rank_9,11,1.216660571012809,0.8476489664661809,3
evolved_rank_9,12,1.216660571012809,0.8476489664661809,3
evolved_rank_9,13,1.216660571012809,0.8476489664661809,3
evolved_rank_9,14,1.216660571012809,0.8476489664661809,3
evolved_rank_10,1,87.37467114326883,0.0,144
evolved_rank_10,2,12.967310747125355,0.011424157279035273,43
evolved_rank_10,3,2.8655424334889137,0.3956176308501038,20
evolved_rank_10,4,1.4038556079615265,0.7060155067962718,7
evolved_rank_10,5,1.2934445388830644,0.765801296951428,5
evolved_rank_10,6,1.288752072988289,0.7704927409046413,5
evolved_rank_10,7,1.288750331653887,0.7704943373772781,5
evolved_rank_10,8,1.2832606567141827,0.7759840123169824,5
evolved_rank_10,9,1.2832604389547955,0.7759842300763696,5
evolved_rank_10,10,1.2832604389547955,0.7759842300763696,5
evolved_rank_10,11,1.2832604389547955,0.7759842300763696,5
evolved_rank_10,12,1.2832604389547955,0.7759842300763696,5
evolved_rank_10,13,1.2832604389547955,0.7759842300763696,5
evolved_rank_10,14,1.2832604389547955,0.7759842300763696,5
evolved_rank_11,1,77.93070011572587,0.0,162
evolved_rank_11,2,14.84298428348422,1.517867601321439e-07,49
evolved_rank_11,3,3.551896548984748,0.3263119737275966,22
evolved_rank_11,4,1.4426235327898873,0.6911729302949223,6
evolved_rank_11,5,1.3558444931320481,0.7497532168563015,4
evolved_rank_11,6,1.3511522811537586,0.7544447103803036,3
evolved_rank_11,7,1.3511506370077306,0.7544462096645665,3
evolved_rank_11,8,1.345660961783924,0.7599358848883732,3
evolved_rank_11,9,1.345660647120265,0.7599361995520321,3
evolved_rank_11,10,1.345660647120265,0.7599361995520321,3
evolved_rank_11,11,1.345660647120265,0.7599361995520321,3
evolved_rank_11,12,1.345660647120265,0.7599361995520321,3
evolved_rank_11,13,1.345660647120265,0.7599361995520321,3
evolved_rank_11,14,1.345660647120265,0.7599361995520321,3
evolved_rank_12,1,85.06155181588332,0.0,202
evolved_rank_12,2,13.946756018579539,0.0053771400460025445,53
evolved_rank_12,3,2.9756055399301604,0.3523323537761248,19
evolved_rank_12,4,1.317044303376791,0.7756615805588176,7
evolved_rank_12,5,1.2051975695491592,0.8422735745425975,5
evolved_rank_12,6,1.2005046932431558,0.8469650920732492,5
evolved_rank_12,7,1.2005027552794796,0.84696673801521,5
